date,exchange_rate,inflation,google_trends,disruption_score,arrivals_lag1,arrivals_lag2,arrivals_lag3,arrivals_lag12,exchange_rate_lag1,exchange_rate_lag2,inflation_lag1,inflation_lag2,trends_lag1,trends_lag2,disruption_lag1,month_sin,month_cos,is_peak_season,quarter,arrivals,split
2021-08-01,0.13410770855332632,0.0649171270718232,0.12037037037037035,0.4,0.009594381618602594,0.006375188115448575,0.005913046226038734,0.0,0.12302006335797266,0.12618796198521653,0.06077348066298342,0.056629834254143654,0.14814814814814814,0.03703703703703698,0.4,0.06698729810778081,0.24999999999999978,0.0,0.6666666666666667,5040,train
2021-09-01,0.13093980992608245,0.07458563535911603,0.14814814814814814,0.4,0.019907650620731607,0.009594381618602594,0.006375188115448575,0.0,0.13410770855332632,0.12302006335797266,0.0649171270718232,0.06077348066298342,0.12037037037037035,0.14814814814814814,0.4,0.0,0.4999999999999999,0.0,0.6666666666666667,13547,train
2021-10-01,0.13041182682154162,0.0856353591160221,0.33333333333333326,0.4,0.053509710904573626,0.019907650620731607,0.009594381618602594,0.0,0.13093980992608245,0.13410770855332632,0.07458563535911603,0.0649171270718232,0.14814814814814814,0.12037037037037035,0.4,0.0669872981077807,0.75,0.0,1.0,22771,train
2021-11-01,0.1335797254487857,0.10635359116022099,0.33333333333333326,0.4,0.08994387148505545,0.053509710904573626,0.019907650620731607,0.0,0.13041182682154162,0.13093980992608245,0.0856353591160221,0.07458563535911603,0.33333333333333326,0.14814814814814814,0.4,0.24999999999999978,0.9330127018922192,0.0,1.0,44294,train
2021-12-01,0.1420274551214361,0.13535911602209943,0.34259259259259256,0.4,0.17495822948307257,0.08994387148505545,0.053509710904573626,0.0015523227567356193,0.1335797254487857,0.13041182682154162,0.10635359116022099,0.0856353591160221,0.33333333333333326,0.33333333333333326,0.4,0.4999999999999999,1.0,1.0,1.0,89506,train
2022-01-01,0.1420274551214361,0.17817679558011046,0.5740740740740741,0.4,0.353542495329207,0.17495822948307257,0.08994387148505545,0.006643783401601302,0.1420274551214361,0.1335797254487857,0.13535911602209943,0.10635359116022099,0.34259259259259256,0.33333333333333326,0.4,0.75,0.9330127018922194,1.0,0.0,82327,train
2022-02-01,0.14044350580781406,0.22375690607734805,0.6203703703703703,0.4,0.3251859429867006,0.353542495329207,0.17495822948307257,0.013295466664560038,0.1420274551214361,0.1420274551214361,0.17817679558011046,0.13535911602209943,0.5740740740740741,0.34259259259259256,0.4,0.9330127018922193,0.75,1.0,0.0,96507,train
2022-03-01,0.35902851108764533,0.27900552486187846,0.6203703703703703,0.4,0.38119596001090184,0.3251859429867006,0.353542495329207,0.018094632439200693,0.14044350580781406,0.1420274551214361,0.22375690607734805,0.17817679558011046,0.6203703703703703,0.5740740740740741,0.4,1.0,0.5,1.0,0.0,106500,train
2022-04-01,0.7624076029567054,0.393646408839779,0.37037037037037035,0.6000000000000001,0.4206676172833167,0.38119596001090184,0.3251859429867006,0.01646331106889074,0.35902851108764533,0.14044350580781406,0.27900552486187846,0.22375690607734805,0.6203703703703703,0.6203703703703703,0.4,0.9330127018922194,0.2500000000000001,0.0,0.3333333333333333,62980,train
2022-05-01,0.9799366420274555,0.5220994475138121,0.2685185185185185,0.7000000000000001,0.24876663414557076,0.4206676172833167,0.38119596001090184,0.005913046226038734,0.7624076029567054,0.35902851108764533,0.393646408839779,0.27900552486187846,0.37037037037037035,0.6203703703703703,0.6000000000000001,0.75,0.06698729810778065,0.0,0.3333333333333333,30207,train
2022-06-01,0.9704329461457236,0.7361878453038674,0.2129629629629629,0.7000000000000001,0.119315556011992,0.24876663414557076,0.4206676172833167,0.006375188115448575,0.9799366420274555,0.7624076029567054,0.5220994475138121,0.393646408839779,0.2685185185185185,0.37037037037037035,0.7000000000000001,0.5000000000000001,0.0,0.0,0.3333333333333333,32856,train
2022-07-01,0.9741288278775081,0.8218232044198894,0.20370370370370366,0.7000000000000001,0.12977892237991223,0.119315556011992,0.24876663414557076,0.009594381618602594,0.9704329461457236,0.9799366420274555,0.7361878453038674,0.5220994475138121,0.2129629629629629,0.2685185185185185,0.7000000000000001,0.2500000000000001,0.06698729810778059,0.0,0.6666666666666667,47293,train
2022-08-01,0.9788806758183738,0.8701657458563534,0.2962962962962963,0.6000000000000001,0.18680407158854365,0.12977892237991223,0.119315556011992,0.019907650620731607,0.9741288278775081,0.9704329461457236,0.8218232044198894,0.7361878453038674,0.20370370370370366,0.2129629629629629,0.7000000000000001,0.06698729810778081,0.24999999999999978,0.0,0.6666666666666667,37760,train
2022-09-01,0.9868004223864838,0.9999999999999999,0.30555555555555547,0.6000000000000001,0.1491493824283384,0.18680407158854365,0.12977892237991223,0.053509710904573626,0.9788806758183738,0.9741288278775081,0.8701657458563534,0.8218232044198894,0.2962962962962963,0.20370370370370366,0.6000000000000001,0.0,0.4999999999999999,0.0,0.6666666666666667,29802,train
2022-10-01,0.9936642027455124,0.893646408839779,0.2685185185185185,0.5,0.11771583408711178,0.1491493824283384,0.18680407158854365,0.08994387148505545,0.9868004223864838,0.9788806758183738,0.9999999999999999,0.8701657458563534,0.30555555555555547,0.2962962962962963,0.6000000000000001,0.0669872981077807,0.75,0.0,1.0,42026,train
2022-11-01,0.9878563885955652,0.824585635359116,0.2962962962962963,0.5,0.16599978670374335,0.11771583408711178,0.1491493824283384,0.17495822948307257,0.9936642027455124,0.9868004223864838,0.893646408839779,0.9999999999999999,0.2685185185185185,0.30555555555555547,0.5,0.24999999999999978,0.9330127018922192,0.0,1.0,59759,train
2022-12-01,0.9772967265047522,0.7720994475138121,0.34259259259259256,0.5,0.23604390742942463,0.16599978670374335,0.11771583408711178,0.353542495329207,0.9878563885955652,0.9936642027455124,0.824585635359116,0.893646408839779,0.2962962962962963,0.2685185185185185,0.5,0.4999999999999999,1.0,1.0,1.0,91961,train
2023-01-01,0.9915522703273497,0.7168508287292817,0.4444444444444444,0.5,0.36323957514545624,0.23604390742942463,0.16599978670374335,0.3251859429867006,0.9772967265047522,0.9878563885955652,0.7720994475138121,0.824585635359116,0.34259259259259256,0.2962962962962963,0.5,0.75,0.9330127018922194,1.0,0.0,102545,train
2023-02-01,1.0,0.6767955801104971,0.35185185185185175,0.5,0.4050456414489926,0.36323957514545624,0.23604390742942463,0.38119596001090184,0.9915522703273497,0.9772967265047522,0.7168508287292817,0.7720994475138121,0.4444444444444444,0.34259259259259256,0.5,0.9330127018922193,0.75,1.0,0.0,107639,train
2023-03-01,0.8262935586061247,0.6657458563535911,0.37962962962962954,0.5,0.4251665883263749,0.4050456414489926,0.36323957514545624,0.4206676172833167,1.0,0.9915522703273497,0.6767955801104971,0.7168508287292817,0.35185185185185175,0.4444444444444444,0.5,1.0,0.5,1.0,0.0,125495,train
2023-04-01,0.7106652587117214,0.46961325966850825,0.4351851851851851,0.2,0.4956965505255383,0.4251665883263749,0.4050456414489926,0.24876663414557076,0.8262935586061247,1.0,0.6657458563535911,0.6767955801104971,0.37962962962962954,0.35185185185185175,0.5,0.9330127018922194,0.2500000000000001,0.0,0.3333333333333333,105498,train
2023-05-01,0.6816261879619855,0.3301104972375691,0.4351851851851851,0.2,0.41670978674324266,0.4956965505255383,0.4251665883263749,0.119315556011992,0.7106652587117214,0.8262935586061247,0.46961325966850825,0.6657458563535911,0.4351851851851851,0.37962962962962954,0.2,0.75,0.06698729810778065,0.0,0.3333333333333333,83309,train
2023-06-01,0.663674762407603,0.14917127071823202,0.4907407407407407,0.2,0.3290647749132003,0.41670978674324266,0.4956965505255383,0.12977892237991223,0.6816261879619855,0.7106652587117214,0.3301104972375691,0.46961325966850825,0.4351851851851851,0.4351851851851851,0.2,0.5000000000000001,0.0,0.0,0.3333333333333333,100388,train
2023-07-01,0.7212249208025346,0.045580110497237564,0.5185185185185185,0.2,0.3965256409750009,0.3290647749132003,0.41670978674324266,0.18680407158854365,0.663674762407603,0.6816261879619855,0.14917127071823202,0.3301104972375691,0.4907407407407407,0.4351851851851851,0.2,0.2500000000000001,0.06698729810778059,0.0,0.6666666666666667,143039,train
2023-08-01,0.7808870116156282,0.03729281767955801,0.4907407407407407,0.2,0.5649941343529421,0.3965256409750009,0.3290647749132003,0.1491493824283384,0.7212249208025346,0.663674762407603,0.045580110497237564,0.14917127071823202,0.5185185185185185,0.4907407407407407,0.2,0.06698729810778081,0.24999999999999978,0.0,0.6666666666666667,136405,train
2023-09-01,0.7840549102428723,0.0,0.5277777777777777,0.2,0.5387902942303363,0.5649941343529421,0.3965256409750009,0.11771583408711178,0.7808870116156282,0.7212249208025346,0.03729281767955801,0.045580110497237564,0.4907407407407407,0.5185185185185185,0.2,0.0,0.4999999999999999,0.0,0.6666666666666667,111938,train
2023-10-01,0.7935586061246042,0.0027624309392265192,0.4722222222222222,0.2,0.4421473403141775,0.5387902942303363,0.5649941343529421,0.16599978670374335,0.7840549102428723,0.7808870116156282,0.0,0.03729281767955801,0.5277777777777777,0.4907407407407407,0.2,0.0669872981077807,0.75,0.0,1.0,109199,train
2023-11-01,0.7977824709609295,0.03729281767955801,0.5185185185185185,0.2,0.4313284801851728,0.4421473403141775,0.5387902942303363,0.23604390742942463,0.7935586061246042,0.7840549102428723,0.0027624309392265192,0.0,0.4722222222222222,0.5277777777777777,0.2,0.24999999999999978,0.9330127018922192,0.0,1.0,151496,train
2023-12-01,0.7909186906019009,0.03867403314917127,0.5740740740740741,0.2,0.5983986981028483,0.4313284801851728,0.4421473403141775,0.36323957514545624,0.7977824709609295,0.7935586061246042,0.03729281767955801,0.0027624309392265192,0.5185185185185185,0.4722222222222222,0.2,0.4999999999999999,1.0,1.0,1.0,210352,train
